ID,Survey,S,Survey_2,S_2,Dist
85679,2014,185.959,2015,185.973,0.014
85680,2014,268.734,2015,269.624,0.89
85681,2014,295.317,2015,328.95,33.633
85683,2014,227.004,2015,285.164,58.16
85686,2014,290.431,2015,423.439,133.008
85688,2014,183.08,2015,181.078,0
85689,2014,224.659,2015,224.949,0.29
85690,2014,203.408,2015,204.166,0.758
85691,2014,195.489,2015,199.475,3.986
85692,2014,210.56,2015,213.916,3.356
85694,2014,283.261,2015,283.777,0.516
85696,2014,526.62,2015,827.352,300.732
85697,2014,203.408,2015,203.634,0.226
85698,2014,426.876,2015,720.55,293.674
85699,2014,374.103,2015,826.429,452.326
85702,2014,141.768,2015,140.51,0
85703,2014,783.746,2015,783.11,0
85704,2014,105.207,2015,212.682,107.475
85706,2014,219.699,2015,220.134,0.435
85707,2014,255.032,2015,397.024,141.992
85708,2014,306.332,2015,306.247,0
85709,2014,192.819,2015,191.674,0
85710,2014,184.862,2015,184.722,0
85711,2014,124.314,2015,136.523,12.209
85712,2014,335.025,2015,335.695,0.67
85713,2014,272.12,2015,449.402,177.282
85714,2014,502.001,2015,566.014,64.013
85716,2014,169.395,2015,170.064,0.669
85717,2014,291.036,2015,292.546,1.51
85718,2014,403.797,2015,404.057,0.26
85719,2014,124.314,2015,123.394,0
85721,2014,220.014,2015,219.965,0
85722,2014,226.478,2015,248.578,22.1
85723,2014,347.307,2015,350.218,2.911
85724,2014,396.715,2015,395.694,0
85725,2014,518.324,2015,519.179,0.855
85727,2014,222.192,2015,221.738,0
85728,2014,28.817,2015,28.874,0.057
85729,2014,202.42,2015,216.509,14.089
85730,2014,251.787,2015,252.263,0.476
85731,2014,742.649,2015,899.576,156.927
85733,2014,27.781,2015,30.07,2.289
85734,2014,308.594,2015,308.68,0.086
85735,2014,208.695,2015,208.454,0
85736,2014,403.2,2015,417.887,14.687
85737,2014,90.512,2015,92.214,1.702
85738,2014,400.975,2015,402.943,1.968
85739,2014,386.176,2015,386.33,0.154
85740,2014,184.414,2015,184.288,0
85741,2014,312.509,2015,312.647,0.138
85743,2014,109.948,2015,108.995,0
85744,2014,184.848,2015,185.296,0.448
85745,2014,227.505,2015,227.278,0
85746,2014,31.358,2015,31.436,0.078
85747,2014,216.325,2015,218,1.675
85748,2014,215.189,2015,287.776,72.587
85751,2014,783.341,2015,797.52,14.179
85752,2014,213.926,2015,364.893,150.967
85753,2014,223.377,2015,223.777,0.4
85755,2014,202.479,2015,203.329,0.85
85757,2014,215.539,2015,216.209,0.67
94810,2014,101.97,2015,129.258,27.288
95081,2014,180.903,2015,180.919,0.016
95082,2014,498.381,2015,824.453,326.072
95084,2014,185.759,2015,186.36,0.601
